5005424	13	30	71
5005425	13	30	65
5005426	13	30	63
5005427	13	30	87
5005428	13	30	73
5005429	14	33	83
5005430	13	30	66
5005431	13	30	64
5005432	13	30	87
5005433	13	30	87
5005434	13	30	87
5005435	13	30	69
5005436	11	23	77
5005437	13	30	87
5005438	13	30	65
5005439	13	30	66
5005440	13	30	63
5005441	13	30	72
5005442	14	33	83
5005443	13	30	64
5005444	13	30	67
5005445	13	30	63
5005446	13	30	66
5005447	13	30	87
5005448	13	30	73
5005449	13	30	64
5005450	13	30	72
5005451	11	24	62
5005452	13	30	74
5005453	13	30	68
5005454	13	30	64
5005455	13	30	66
5005456	13	30	87
5005457	13	30	81
5005458	13	30	67
5005459	13	30	74
5005460	13	30	66
5005461	13	30	87
5005462	13	30	64
5005463	13	30	64
5005464	13	32	59
5005465	13	30	87
5005466	13	30	87
5005467	13	30	87
5005468	13	30	65
5005469	13	30	87
5005470	13	30	73
5005471	12	28	58
5005472	14	33	83
5005473	14	33	83
5005474	12	28	58
5005475	13	30	66
5005476	13	30	87
5005477	13	30	74
5005478	13	30	81
5005479	13	30	87
5005480	13	30	73
5005481	13	30	82
5005482	13	30	87
5005483	14	33	83
5005484	13	30	68
5005485	13	30	74
5005486	13	30	72
5005487	13	30	66
5005488	13	30	68
5005489	13	30	87
5005490	13	30	74
5005491	13	30	66
5005492	13	30	87
5005493	13	30	87
5005494	14	33	83
5005495	13	30	69
5005496	13	30	73
5005497	13	30	87
5005498	13	32	60
5005499	13	30	64
5005500	13	32	60
5005501	13	32	60
5005502	13	32	60
5005503	13	30	87
5005504	13	30	81
5005505	13	30	87
5005506	13	30	73
5005507	13	30	68
5005508	14	33	83
5005509	13	30	81
5005510	13	30	81
5005511	13	30	87
5005512	13	30	70
5005513	13	30	71
5005514	13	30	87
5005515	13	32	60
5005516	13	30	70
5005517	13	30	74
5005518	11	24	62
5005519	13	30	73
5005520	13	30	74
5005521	13	30	87
5005522	11	26	85
5005523	13	31	84
5005524	13	32	60
5005525	13	30	68
5005526	13	30	81
5005527	13	30	64
5005528	11	23	77
5005529	13	30	87
5005530	13	32	79
5005531	11	23	75
5005532	12	27	57
5005533	11	26	85
5005534	13	30	81
5005535	13	30	81
5005536	11	23	75
5005537	13	30	81
5005538	13	30	81
5005539	11	24	62
5005541	14	33	80
5005542	14	33	80
5005543	12	28	58
